torch.nn.LayerNorm,"Processing file: /media/nimashiri/SSD/testing_results/FreeFuzz/torch/1.8.1/crash-oracle/potential-bug/torch.nn.LayerNorm/1.py
Traceback (most recent call last):
  File ""/media/nimashiri/SSD/testing_results/FreeFuzz/torch/1.8.1/crash-oracle/potential-bug/torch.nn.LayerNorm/1.py"", line 8, in <module>
    res = arg_class(*arg_3)
  File ""/home/nimashiri/anaconda3/envs/fuzzer_pt_1.8.1/lib/python3.9/site-packages/torch/nn/modules/module.py"", line 889, in _call_impl
    result = self.forward(*input, **kwargs)
  File ""/home/nimashiri/anaconda3/envs/fuzzer_pt_1.8.1/lib/python3.9/site-packages/torch/nn/modules/normalization.py"", line 170, in forward
    return F.layer_norm(
  File ""/home/nimashiri/anaconda3/envs/fuzzer_pt_1.8.1/lib/python3.9/site-packages/torch/nn/functional.py"", line 2205, in layer_norm
    return torch.layer_norm(input, normalized_shape, weight, bias, eps, torch.backends.cudnn.enabled)
RuntimeError: isDifferentiableType(variable.scalar_type()) INTERNAL ASSERT FAILED at ""/opt/conda/conda-bld/pytorch_1616554779450/work/torch/csrc/autograd/functions/utils.h"":64, please report a bug to PyTorch. "
torch.nn.LayerNorm,"Processing file: /media/nimashiri/SSD/testing_results/FreeFuzz/torch/1.8.1/crash-oracle/potential-bug/torch.nn.LayerNorm/2.py
Traceback (most recent call last):
  File ""/media/nimashiri/SSD/testing_results/FreeFuzz/torch/1.8.1/crash-oracle/potential-bug/torch.nn.LayerNorm/2.py"", line 7, in <module>
    res = arg_class(*arg_2)
  File ""/home/nimashiri/anaconda3/envs/fuzzer_pt_1.8.1/lib/python3.9/site-packages/torch/nn/modules/module.py"", line 889, in _call_impl
    result = self.forward(*input, **kwargs)
  File ""/home/nimashiri/anaconda3/envs/fuzzer_pt_1.8.1/lib/python3.9/site-packages/torch/nn/modules/normalization.py"", line 170, in forward
    return F.layer_norm(
  File ""/home/nimashiri/anaconda3/envs/fuzzer_pt_1.8.1/lib/python3.9/site-packages/torch/nn/functional.py"", line 2205, in layer_norm
    return torch.layer_norm(input, normalized_shape, weight, bias, eps, torch.backends.cudnn.enabled)
RuntimeError: isDifferentiableType(variable.scalar_type()) INTERNAL ASSERT FAILED at ""/opt/conda/conda-bld/pytorch_1616554779450/work/torch/csrc/autograd/functions/utils.h"":64, please report a bug to PyTorch. "
torch.nn.LayerNorm,"Processing file: /media/nimashiri/SSD/testing_results/FreeFuzz/torch/1.8.1/crash-oracle/potential-bug/torch.nn.LayerNorm/3.py
Traceback (most recent call last):
  File ""/media/nimashiri/SSD/testing_results/FreeFuzz/torch/1.8.1/crash-oracle/potential-bug/torch.nn.LayerNorm/3.py"", line 7, in <module>
    res = arg_class(*arg_2)
  File ""/home/nimashiri/anaconda3/envs/fuzzer_pt_1.8.1/lib/python3.9/site-packages/torch/nn/modules/module.py"", line 889, in _call_impl
    result = self.forward(*input, **kwargs)
  File ""/home/nimashiri/anaconda3/envs/fuzzer_pt_1.8.1/lib/python3.9/site-packages/torch/nn/modules/normalization.py"", line 170, in forward
    return F.layer_norm(
  File ""/home/nimashiri/anaconda3/envs/fuzzer_pt_1.8.1/lib/python3.9/site-packages/torch/nn/functional.py"", line 2205, in layer_norm
    return torch.layer_norm(input, normalized_shape, weight, bias, eps, torch.backends.cudnn.enabled)
RuntimeError: isDifferentiableType(variable.scalar_type()) INTERNAL ASSERT FAILED at ""/opt/conda/conda-bld/pytorch_1616554779450/work/torch/csrc/autograd/functions/utils.h"":64, please report a bug to PyTorch. "
torch.nn.LSTM,"Processing file: /media/nimashiri/SSD/testing_results/FreeFuzz/torch/1.8.1/crash-oracle/potential-bug/torch.nn.LSTM/1.py
Traceback (most recent call last):
  File ""/media/nimashiri/SSD/testing_results/FreeFuzz/torch/1.8.1/crash-oracle/potential-bug/torch.nn.LSTM/1.py"", line 10, in <module>
    res = arg_class(*arg_5)
  File ""/home/nimashiri/anaconda3/envs/fuzzer_pt_1.8.1/lib/python3.9/site-packages/torch/nn/modules/module.py"", line 889, in _call_impl
    result = self.forward(*input, **kwargs)
  File ""/home/nimashiri/anaconda3/envs/fuzzer_pt_1.8.1/lib/python3.9/site-packages/torch/nn/modules/rnn.py"", line 661, in forward
    result = _VF.lstm(input, hx, self._flat_weights, self.bias, self.num_layers,
RuntimeError: isDifferentiableType(variable.scalar_type()) INTERNAL ASSERT FAILED at ""/opt/conda/conda-bld/pytorch_1616554779450/work/torch/csrc/autograd/functions/utils.h"":64, please report a bug to PyTorch. "
torch.nn.LSTM,"Processing file: /media/nimashiri/SSD/testing_results/FreeFuzz/torch/1.8.1/crash-oracle/potential-bug/torch.nn.LSTM/2.py
Traceback (most recent call last):
  File ""/media/nimashiri/SSD/testing_results/FreeFuzz/torch/1.8.1/crash-oracle/potential-bug/torch.nn.LSTM/2.py"", line 10, in <module>
    res = arg_class(*arg_5)
  File ""/home/nimashiri/anaconda3/envs/fuzzer_pt_1.8.1/lib/python3.9/site-packages/torch/nn/modules/module.py"", line 889, in _call_impl
    result = self.forward(*input, **kwargs)
  File ""/home/nimashiri/anaconda3/envs/fuzzer_pt_1.8.1/lib/python3.9/site-packages/torch/nn/modules/rnn.py"", line 661, in forward
    result = _VF.lstm(input, hx, self._flat_weights, self.bias, self.num_layers,
RuntimeError: isDifferentiableType(variable.scalar_type()) INTERNAL ASSERT FAILED at ""/opt/conda/conda-bld/pytorch_1616554779450/work/torch/csrc/autograd/functions/utils.h"":64, please report a bug to PyTorch. "
torch.nn.LayerNorm,"Processing file: /media/nimashiri/SSD/testing_results/FreeFuzz/torch/1.8.1/crash-oracle/potential-bug/torch.nn.LayerNorm/1.py
Traceback (most recent call last):
  File ""/media/nimashiri/SSD/testing_results/FreeFuzz/torch/1.8.1/crash-oracle/potential-bug/torch.nn.LayerNorm/1.py"", line 8, in <module>
    res = arg_class(*arg_3)
  File ""/home/nimashiri/anaconda3/envs/fuzzer_pt_1.8.1/lib/python3.9/site-packages/torch/nn/modules/module.py"", line 889, in _call_impl
    result = self.forward(*input, **kwargs)
  File ""/home/nimashiri/anaconda3/envs/fuzzer_pt_1.8.1/lib/python3.9/site-packages/torch/nn/modules/normalization.py"", line 170, in forward
    return F.layer_norm(
  File ""/home/nimashiri/anaconda3/envs/fuzzer_pt_1.8.1/lib/python3.9/site-packages/torch/nn/functional.py"", line 2205, in layer_norm
    return torch.layer_norm(input, normalized_shape, weight, bias, eps, torch.backends.cudnn.enabled)
RuntimeError: isDifferentiableType(variable.scalar_type()) INTERNAL ASSERT FAILED at ""/opt/conda/conda-bld/pytorch_1616554779450/work/torch/csrc/autograd/functions/utils.h"":64, please report a bug to PyTorch. "
torch.nn.LayerNorm,"Processing file: /media/nimashiri/SSD/testing_results/FreeFuzz/torch/1.8.1/crash-oracle/potential-bug/torch.nn.LayerNorm/2.py
Traceback (most recent call last):
  File ""/media/nimashiri/SSD/testing_results/FreeFuzz/torch/1.8.1/crash-oracle/potential-bug/torch.nn.LayerNorm/2.py"", line 7, in <module>
    res = arg_class(*arg_2)
  File ""/home/nimashiri/anaconda3/envs/fuzzer_pt_1.8.1/lib/python3.9/site-packages/torch/nn/modules/module.py"", line 889, in _call_impl
    result = self.forward(*input, **kwargs)
  File ""/home/nimashiri/anaconda3/envs/fuzzer_pt_1.8.1/lib/python3.9/site-packages/torch/nn/modules/normalization.py"", line 170, in forward
    return F.layer_norm(
  File ""/home/nimashiri/anaconda3/envs/fuzzer_pt_1.8.1/lib/python3.9/site-packages/torch/nn/functional.py"", line 2205, in layer_norm
    return torch.layer_norm(input, normalized_shape, weight, bias, eps, torch.backends.cudnn.enabled)
RuntimeError: isDifferentiableType(variable.scalar_type()) INTERNAL ASSERT FAILED at ""/opt/conda/conda-bld/pytorch_1616554779450/work/torch/csrc/autograd/functions/utils.h"":64, please report a bug to PyTorch. "
torch.nn.LayerNorm,"Processing file: /media/nimashiri/SSD/testing_results/FreeFuzz/torch/1.8.1/crash-oracle/potential-bug/torch.nn.LayerNorm/3.py
Traceback (most recent call last):
  File ""/media/nimashiri/SSD/testing_results/FreeFuzz/torch/1.8.1/crash-oracle/potential-bug/torch.nn.LayerNorm/3.py"", line 7, in <module>
    res = arg_class(*arg_2)
  File ""/home/nimashiri/anaconda3/envs/fuzzer_pt_1.8.1/lib/python3.9/site-packages/torch/nn/modules/module.py"", line 889, in _call_impl
    result = self.forward(*input, **kwargs)
  File ""/home/nimashiri/anaconda3/envs/fuzzer_pt_1.8.1/lib/python3.9/site-packages/torch/nn/modules/normalization.py"", line 170, in forward
    return F.layer_norm(
  File ""/home/nimashiri/anaconda3/envs/fuzzer_pt_1.8.1/lib/python3.9/site-packages/torch/nn/functional.py"", line 2205, in layer_norm
    return torch.layer_norm(input, normalized_shape, weight, bias, eps, torch.backends.cudnn.enabled)
RuntimeError: isDifferentiableType(variable.scalar_type()) INTERNAL ASSERT FAILED at ""/opt/conda/conda-bld/pytorch_1616554779450/work/torch/csrc/autograd/functions/utils.h"":64, please report a bug to PyTorch. "
torch.nn.LSTM,"Processing file: /media/nimashiri/SSD/testing_results/FreeFuzz/torch/1.8.1/crash-oracle/potential-bug/torch.nn.LSTM/1.py
Traceback (most recent call last):
  File ""/media/nimashiri/SSD/testing_results/FreeFuzz/torch/1.8.1/crash-oracle/potential-bug/torch.nn.LSTM/1.py"", line 10, in <module>
    res = arg_class(*arg_5)
  File ""/home/nimashiri/anaconda3/envs/fuzzer_pt_1.8.1/lib/python3.9/site-packages/torch/nn/modules/module.py"", line 889, in _call_impl
    result = self.forward(*input, **kwargs)
  File ""/home/nimashiri/anaconda3/envs/fuzzer_pt_1.8.1/lib/python3.9/site-packages/torch/nn/modules/rnn.py"", line 661, in forward
    result = _VF.lstm(input, hx, self._flat_weights, self.bias, self.num_layers,
RuntimeError: isDifferentiableType(variable.scalar_type()) INTERNAL ASSERT FAILED at ""/opt/conda/conda-bld/pytorch_1616554779450/work/torch/csrc/autograd/functions/utils.h"":64, please report a bug to PyTorch. "
torch.nn.LSTM,"Processing file: /media/nimashiri/SSD/testing_results/FreeFuzz/torch/1.8.1/crash-oracle/potential-bug/torch.nn.LSTM/2.py
Traceback (most recent call last):
  File ""/media/nimashiri/SSD/testing_results/FreeFuzz/torch/1.8.1/crash-oracle/potential-bug/torch.nn.LSTM/2.py"", line 10, in <module>
    res = arg_class(*arg_5)
  File ""/home/nimashiri/anaconda3/envs/fuzzer_pt_1.8.1/lib/python3.9/site-packages/torch/nn/modules/module.py"", line 889, in _call_impl
    result = self.forward(*input, **kwargs)
  File ""/home/nimashiri/anaconda3/envs/fuzzer_pt_1.8.1/lib/python3.9/site-packages/torch/nn/modules/rnn.py"", line 661, in forward
    result = _VF.lstm(input, hx, self._flat_weights, self.bias, self.num_layers,
RuntimeError: isDifferentiableType(variable.scalar_type()) INTERNAL ASSERT FAILED at ""/opt/conda/conda-bld/pytorch_1616554779450/work/torch/csrc/autograd/functions/utils.h"":64, please report a bug to PyTorch. "
